tag;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
head;1.84211e-05;0.0194733;1.58325;0.692102;0.000234569;0.000189202;0.7218;1;2;3;7;8;9;0.992573;15.2267
hip;-6.70925e-05;0.0639921;0.926629;0.572839;0.000139505;0.000764515;0.819668;1;2;3;7;8;9;0.992573;15.2267
lHand;0.711353;0.0395386;1.42384;0.474783;0.394344;-0.63344;0.466721;1;2;3;7;8;9;0.992573;15.2267
rHand;-0.711523;0.0392947;1.42394;0.474264;-0.394568;0.634086;0.466181;1;2;3;7;8;9;0.992573;15.2267
lFoot;0.138569;0.0516955;0.0698894;-0.985113;-0.0366755;-0.0603028;0.156748;1;2;3;7;8;9;0.992573;15.2267
rFoot;-0.138705;0.0516453;0.0698872;-0.985125;0.0367106;0.060209;0.156706;1;2;3;7;8;9;0.992573;15.2267
head;2.70954e-05;0.0196214;1.58321;0.691925;0.00031862;0.000108195;0.721969;1;2;3;7;8;9;0.992573;15.2425
hip;-4.03449e-05;0.0641121;0.926611;0.572919;0.000108553;0.000805095;0.819611;1;2;3;7;8;9;0.992573;15.2425
lHand;0.711372;0.0395745;1.42384;0.474831;0.394066;-0.633266;0.467141;1;2;3;7;8;9;0.992573;15.2425
rHand;-0.711584;0.0393575;1.42383;0.473981;-0.394131;0.634554;0.466202;1;2;3;7;8;9;0.992573;15.2425
lFoot;0.138593;0.051685;0.0698885;-0.985112;-0.0366986;-0.0603712;0.156725;1;2;3;7;8;9;0.992573;15.2425
rFoot;-0.138703;0.0516614;0.0698771;-0.985133;0.0365959;0.0602195;0.156674;1;2;3;7;8;9;0.992573;15.2425
head;-0.000104493;0.019816;1.58318;0.691849;0.000303265;0.000229117;0.722042;1;2;3;7;8;9;0.992573;15.2593
hip;-0.000128686;0.0642236;0.926544;0.573012;0.000148298;0.000632279;0.819547;1;2;3;7;8;9;0.992573;15.2593
lHand;0.711234;0.0397258;1.42375;0.474761;0.393855;-0.63343;0.467169;1;2;3;7;8;9;0.992573;15.2593
rHand;-0.711229;0.0393758;1.42356;0.474296;-0.393295;0.634244;0.467009;1;2;3;7;8;9;0.992573;15.2593
lFoot;0.138464;0.0517248;0.0697788;-0.985136;-0.0367656;-0.0603321;0.156576;1;2;3;7;8;9;0.992573;15.2593
rFoot;-0.138718;0.051623;0.0699005;-0.985146;0.0365228;0.0601259;0.156648;1;2;3;7;8;9;0.992573;15.2593
head;1.74153e-05;0.0198746;1.58313;0.69175;0.00021808;0.000176149;0.722137;1;2;3;7;8;9;0.992573;15.2758
hip;-0.000140689;0.0642871;0.926533;0.573193;-4.33922e-05;0.000262544;0.819421;1;2;3;7;8;9;0.992573;15.2758
lHand;0.71117;0.0398711;1.42376;0.474702;0.393783;-0.633698;0.466926;1;2;3;7;8;9;0.992573;15.2758
rHand;-0.710224;0.0386732;1.42313;0.475827;-0.392665;0.634066;0.466222;1;2;3;7;8;9;0.992573;15.2758
lFoot;0.138469;0.0517429;0.0697972;-0.985135;-0.036811;-0.0603296;0.15657;1;2;3;7;8;9;0.992573;15.2758
rFoot;-0.138753;0.0516481;0.0699041;-0.985128;0.0366561;0.0601781;0.156707;1;2;3;7;8;9;0.992573;15.2758
head;9.65716e-05;0.0199939;1.58311;0.691572;0.000249137;9.33697e-05;0.722307;1;2;3;7;8;9;0.992573;15.2926
hip;-0.000164233;0.0643256;0.926511;0.573134;-2.94801e-05;0.000290804;0.819462;1;2;3;7;8;9;0.992573;15.2926
lHand;0.711089;0.0401506;1.42375;0.474487;0.39409;-0.634003;0.466471;1;2;3;7;8;9;0.992573;15.2926
rHand;-0.710011;0.0385641;1.42294;0.475229;-0.392972;0.635382;0.46478;1;2;3;7;8;9;0.992573;15.2926
lFoot;0.1385;0.0517688;0.0697742;-0.985139;-0.0368766;-0.0603206;0.15653;1;2;3;7;8;9;0.992573;15.2926
rFoot;-0.138693;0.0516299;0.0699196;-0.985144;0.0366518;0.060204;0.156596;1;2;3;7;8;9;0.992573;15.2926
head;0.000139717;0.0201179;1.58316;0.691516;0.000439091;-9.05096e-05;0.722361;1;2;3;7;8;9;0.992573;15.31
hip;-0.000366032;0.0647808;0.926635;0.573098;0.000171352;0.000744358;0.819486;1;2;3;7;8;9;0.992573;15.31
lHand;0.711108;0.040123;1.42392;0.47442;0.39456;-0.633921;0.466254;1;2;3;7;8;9;0.992573;15.31
rHand;-0.709747;0.0385142;1.42297;0.472967;-0.394201;0.636862;0.464019;1;2;3;7;8;9;0.992573;15.31
lFoot;0.138483;0.0517702;0.0697799;-0.985148;-0.0368072;-0.060328;0.156493;1;2;3;7;8;9;0.992573;15.31
rFoot;-0.138702;0.05164;0.0699642;-0.985145;0.0364277;0.0601672;0.15666;1;2;3;7;8;9;0.992573;15.31
head;0.000178725;0.0202144;1.58315;0.691414;0.000535959;-0.000146472;0.722459;1;2;3;7;8;9;0.992573;15.3257
hip;-0.00021185;0.0646625;0.926555;0.573032;0.000386715;0.00107745;0.819532;1;2;3;7;8;9;0.992573;15.3257
lHand;0.71109;0.0402599;1.42394;0.474379;0.394865;-0.63373;0.466296;1;2;3;7;8;9;0.992573;15.3257
rHand;-0.709383;0.0382586;1.42265;0.469843;-0.394922;0.638812;0.463899;1;2;3;7;8;9;0.992573;15.3257
lFoot;0.138482;0.051763;0.0697767;-0.985162;-0.0368443;-0.0603212;0.156397;1;2;3;7;8;9;0.992573;15.3257
rFoot;-0.138679;0.0516634;0.0699462;-0.985138;0.0364457;0.0602249;0.156679;1;2;3;7;8;9;0.992573;15.3257
head;0.000133566;0.0203535;1.58317;0.69134;0.000728974;-0.000172921;0.722529;1;2;3;7;8;9;0.992573;15.3424
hip;-0.000221565;0.0646869;0.926556;0.573007;0.000335312;0.000923898;0.81955;1;2;3;7;8;9;0.992573;15.3424
lHand;0.71108;0.0403185;1.42405;0.474476;0.395156;-0.633298;0.466538;1;2;3;7;8;9;0.992573;15.3424
rHand;-0.709522;0.0383634;1.42238;0.466788;-0.394853;0.64074;0.464385;1;2;3;7;8;9;0.992573;15.3424
lFoot;0.138496;0.0517811;0.0697925;-0.985154;-0.0368959;-0.0604248;0.156398;1;2;3;7;8;9;0.992573;15.3424
rFoot;-0.138688;0.0516632;0.0699541;-0.985134;0.0363872;0.0602748;0.156695;1;2;3;7;8;9;0.992573;15.3424
head;0.000261321;0.0206461;1.58311;0.691148;0.000681945;-0.000178348;0.722713;1;2;3;7;8;9;0.992573;15.3592
hip;-0.000315979;0.0647395;0.926593;0.57298;0.000244452;0.000569496;0.819569;1;2;3;7;8;9;0.992573;15.3592
lHand;0.711389;0.0403085;1.42426;0.474157;0.394989;-0.63351;0.466717;1;2;3;7;8;9;0.992573;15.3592
rHand;-0.709366;0.0389218;1.42221;0.464803;-0.394413;0.642013;0.46499;1;2;3;7;8;9;0.992573;15.3592
lFoot;0.138506;0.051776;0.0698101;-0.985165;-0.0368669;-0.0603787;0.156352;1;2;3;7;8;9;0.992573;15.3592
rFoot;-0.138652;0.0517282;0.0699608;-0.985165;0.036157;0.0601672;0.156599;1;2;3;7;8;9;0.992573;15.3592
head;0.000224549;0.0208257;1.58322;0.691133;0.000693117;-9.46931e-05;0.722727;1;2;3;7;8;9;0.992573;15.3758
hip;-0.000355557;0.0647845;0.926592;0.572993;0.000272362;0.000489283;0.81956;1;2;3;7;8;9;0.992573;15.3758
lHand;0.711401;0.0404171;1.4244;0.4738;0.394492;-0.633974;0.466869;1;2;3;7;8;9;0.992573;15.3758
rHand;-0.709235;0.0389742;1.42203;0.463211;-0.393299;0.642907;0.466285;1;2;3;7;8;9;0.992573;15.3758
lFoot;0.138523;0.0517775;0.0698223;-0.985175;-0.0369279;-0.060407;0.156264;1;2;3;7;8;9;0.992573;15.3758
rFoot;-0.138648;0.0517641;0.0699504;-0.985152;0.0361585;0.0602092;0.156662;1;2;3;7;8;9;0.992573;15.3758
head;0.000259731;0.0209539;1.58325;0.691084;0.000718436;-3.14359e-05;0.722775;1;2;3;7;8;9;0.992573;15.3927
hip;-0.000375949;0.0648451;0.92661;0.572935;0.000357443;0.000717778;0.8196;1;2;3;7;8;9;0.992573;15.3927
lHand;0.711351;0.0407993;1.42475;0.474023;0.394397;-0.633894;0.466831;1;2;3;7;8;9;0.992573;15.3927
rHand;-0.709408;0.0390887;1.4218;0.463161;-0.392177;0.642329;0.468074;1;2;3;7;8;9;0.992573;15.3927
lFoot;0.138565;0.0517956;0.0698141;-0.98518;-0.0370142;-0.0604576;0.156193;1;2;3;7;8;9;0.992573;15.3927
rFoot;-0.13859;0.0517779;0.0699314;-0.985157;0.0363318;0.0602339;0.156578;1;2;3;7;8;9;0.992573;15.3927
head;0.00030369;0.0209726;1.5833;0.690992;0.00063382;2.09333e-05;0.722863;1;2;3;7;8;9;0.992573;15.4094
hip;-0.000500903;0.0651397;0.926676;0.572901;0.000555361;0.000985101;0.819624;1;2;3;7;8;9;0.992573;15.4094
lHand;0.711164;0.0408498;1.42504;0.474516;0.394626;-0.633452;0.466738;1;2;3;7;8;9;0.992573;15.4094
rHand;-0.709422;0.0391018;1.42178;0.463612;-0.391203;0.641454;0.469639;1;2;3;7;8;9;0.992573;15.4094
lFoot;0.138537;0.0517443;0.0698469;-0.985188;-0.0370548;-0.0604231;0.156143;1;2;3;7;8;9;0.992573;15.4094
rFoot;-0.138596;0.0517537;0.0699548;-0.985178;0.0361339;0.0601252;0.156536;1;2;3;7;8;9;0.992573;15.4094
head;0.000334544;0.0210719;1.58334;0.690946;0.00063239;8.6423e-05;0.722906;1;2;3;7;8;9;0.992573;15.4259
hip;-0.000536345;0.0651955;0.926658;0.572801;0.000668455;0.00110966;0.819694;1;2;3;7;8;9;0.992573;15.4259
lHand;0.711233;0.0409604;1.4252;0.475204;0.394993;-0.632771;0.46665;1;2;3;7;8;9;0.992573;15.4259
rHand;-0.709728;0.0394394;1.42196;0.465445;-0.389643;0.639639;0.471594;1;2;3;7;8;9;0.992573;15.4259
lFoot;0.13855;0.0517322;0.0698715;-0.985202;-0.0370827;-0.0603586;0.156073;1;2;3;7;8;9;0.992573;15.4259
rFoot;-0.138541;0.0517946;0.069969;-0.985163;0.0359077;0.0601684;0.156664;1;2;3;7;8;9;0.992573;15.4259
head;0.000338501;0.0211938;1.58332;0.69076;0.000616674;0.000113953;0.723084;1;2;3;7;8;9;0.992573;15.4426
hip;-0.000763446;0.0656225;0.926761;0.572757;0.000846846;0.00120331;0.819724;1;2;3;7;8;9;0.992573;15.4426
lHand;0.711326;0.0410783;1.4254;0.475937;0.394985;-0.632124;0.466786;1;2;3;7;8;9;0.992573;15.4426
rHand;-0.709959;0.0395319;1.42203;0.469042;-0.388059;0.636679;0.473339;1;2;3;7;8;9;0.992573;15.4426
lFoot;0.138458;0.0518987;0.0696596;-0.985206;-0.0370908;-0.0605507;0.155969;1;2;3;7;8;9;0.992573;15.4426
rFoot;-0.138558;0.0518938;0.069979;-0.985152;0.0351049;0.0603615;0.156841;1;2;3;7;8;9;0.992573;15.4426
head;0.000214683;0.0215278;1.58321;0.690597;0.000613755;0.000208657;0.723239;1;2;3;7;8;9;0.992573;15.4593
hip;-0.000664175;0.0655927;0.926509;0.572828;0.000855649;0.00115908;0.819674;1;2;3;7;8;9;0.992573;15.4593
lHand;0.711274;0.0413606;1.42546;0.476422;0.394569;-0.631743;0.46716;1;2;3;7;8;9;0.992573;15.4593
rHand;-0.709866;0.0395066;1.42214;0.47192;-0.387011;0.634438;0.474344;1;2;3;7;8;9;0.992573;15.4593
lFoot;0.138447;0.0519391;0.0696449;-0.985211;-0.0370435;-0.0605351;0.155959;1;2;3;7;8;9;0.992573;15.4593
rFoot;-0.138709;0.0521168;0.0698198;-0.985186;0.0343456;0.060293;0.156822;1;2;3;7;8;9;0.992573;15.4593
head;0.000248064;0.0216457;1.58327;0.690553;0.000637536;0.00015837;0.723281;1;2;3;7;8;9;0.992573;15.476
hip;-0.00063844;0.0656927;0.926449;0.572942;0.000746507;0.00105484;0.819595;1;2;3;7;8;9;0.992573;15.476
lHand;0.711278;0.041601;1.42569;0.476492;0.393938;-0.631921;0.46738;1;2;3;7;8;9;0.992573;15.476
rHand;-0.709539;0.0395127;1.42238;0.474763;-0.386415;0.632291;0.474859;1;2;3;7;8;9;0.992573;15.476
lFoot;0.138429;0.0519462;0.0696463;-0.985221;-0.0371438;-0.0605153;0.155875;1;2;3;7;8;9;0.992573;15.476
rFoot;-0.138706;0.0521507;0.0698061;-0.985158;0.0345437;0.0601699;0.157001;1;2;3;7;8;9;0.992573;15.476
head;0.000295618;0.0217535;1.58324;0.690414;0.000709364;0.000144728;0.723414;1;2;3;7;8;9;0.992573;15.4925
hip;-0.00063736;0.065828;0.926381;0.57307;0.000769501;0.00104001;0.819505;1;2;3;7;8;9;0.992573;15.4925
lHand;0.711271;0.0418477;1.42579;0.476072;0.393357;-0.632331;0.467744;1;2;3;7;8;9;0.992573;15.4925
rHand;-0.70983;0.0396807;1.42262;0.478065;-0.387499;0.630539;0.472989;1;2;3;7;8;9;0.992573;15.4925
lFoot;0.138422;0.0519853;0.0696345;-0.985223;-0.0372926;-0.060439;0.155859;1;2;3;7;8;9;0.992573;15.4925
rFoot;-0.138664;0.0521485;0.0697958;-0.985156;0.0347185;0.060069;0.157017;1;2;3;7;8;9;0.992573;15.4925
head;0.00031202;0.0219587;1.58323;0.690336;0.000973487;4.75692e-05;0.723489;1;2;3;7;8;9;0.992573;15.5095
hip;-0.000620827;0.0660093;0.92643;0.573165;0.000856465;0.00120952;0.819439;1;2;3;7;8;9;0.992573;15.5095
lHand;0.711315;0.0419436;1.42594;0.475767;0.393455;-0.632373;0.467914;1;2;3;7;8;9;0.992573;15.5095
rHand;-0.709829;0.0394318;1.42298;0.478348;-0.389383;0.630755;0.470864;1;2;3;7;8;9;0.992573;15.5095
lFoot;0.138603;0.0520227;0.0696975;-0.985233;-0.0371223;-0.0604865;0.155817;1;2;3;7;8;9;0.992573;15.5095
rFoot;-0.138516;0.0521593;0.0699681;-0.985159;0.034341;0.0600649;0.157083;1;2;3;7;8;9;0.992573;15.5095
head;0.000371113;0.0219783;1.58323;0.690382;0.00129368;-1.16043e-05;0.723444;1;2;3;7;8;9;0.992573;15.5262
hip;-0.000608347;0.0661547;0.92642;0.573294;0.00094777;0.00138666;0.819348;1;2;3;7;8;9;0.992573;15.5262
lHand;0.711298;0.0420382;1.4259;0.475546;0.39364;-0.63236;0.468001;1;2;3;7;8;9;0.992573;15.5262
rHand;-0.709961;0.0397168;1.42299;0.477441;-0.389848;0.631621;0.470237;1;2;3;7;8;9;0.992573;15.5262
lFoot;0.138623;0.0520392;0.069717;-0.98523;-0.0372678;-0.0605258;0.15579;1;2;3;7;8;9;0.992573;15.5262
rFoot;-0.138488;0.0521721;0.069882;-0.985145;0.0344282;0.060216;0.157093;1;2;3;7;8;9;0.992573;15.5262
head;0.000344866;0.0220877;1.58323;0.69037;0.00139866;0.000140078;0.723455;1;2;3;7;8;9;0.992573;15.5426
hip;-0.000781588;0.06657;0.926543;0.573303;0.000968533;0.00144046;0.819342;1;2;3;7;8;9;0.992573;15.5426
lHand;0.711232;0.0422012;1.42598;0.475283;0.393878;-0.632418;0.46799;1;2;3;7;8;9;0.992573;15.5426
rHand;-0.710341;0.0398484;1.42304;0.476581;-0.389932;0.632295;0.470135;1;2;3;7;8;9;0.992573;15.5426
lFoot;0.138621;0.0520407;0.0697253;-0.985222;-0.0372951;-0.0605825;0.155808;1;2;3;7;8;9;0.992573;15.5426
rFoot;-0.138559;0.0521511;0.0698659;-0.985139;0.0345806;0.0602113;0.157098;1;2;3;7;8;9;0.992573;15.5426
head;0.000268784;0.0222582;1.58317;0.690329;0.00148473;0.00022976;0.723494;1;2;3;7;8;9;0.992573;15.5597
hip;-0.000580736;0.0664079;0.926462;0.573492;0.00109588;0.00141367;0.819209;1;2;3;7;8;9;0.992573;15.5597
lHand;0.711074;0.0424097;1.42597;0.475155;0.394053;-0.632536;0.467812;1;2;3;7;8;9;0.992573;15.5597
rHand;-0.710505;0.04033;1.4227;0.475605;-0.389194;0.632847;0.470991;1;2;3;7;8;9;0.992573;15.5597
lFoot;0.138487;0.0519373;0.0697248;-0.985238;-0.0372397;-0.0605637;0.155727;1;2;3;7;8;9;0.992573;15.5597
rFoot;-0.1386;0.0520257;0.0699401;-0.985138;0.0345688;0.0601613;0.157124;1;2;3;7;8;9;0.992573;15.5597
head;0.000271957;0.0222885;1.5832;0.690466;0.00164533;0.000300691;0.723363;1;2;3;7;8;9;0.992573;15.576
hip;-0.000573799;0.0664518;0.926471;0.573486;0.00101989;0.00129774;0.819214;1;2;3;7;8;9;0.992573;15.576
lHand;0.711042;0.0425734;1.42599;0.47526;0.394242;-0.63252;0.467568;1;2;3;7;8;9;0.992573;15.576
rHand;-0.710465;0.0404411;1.42246;0.475349;-0.388667;0.633105;0.471338;1;2;3;7;8;9;0.992573;15.576
lFoot;0.138562;0.0518914;0.0696941;-0.985229;-0.0371799;-0.0605287;0.155813;1;2;3;7;8;9;0.992573;15.576
rFoot;-0.138586;0.051994;0.0698781;-0.985135;0.0346175;0.0602399;0.157101;1;2;3;7;8;9;0.992573;15.576
head;0.000304997;0.0223326;1.58328;0.690544;0.00148147;0.000412336;0.723289;1;2;3;7;8;9;0.992573;15.5929
hip;-0.000558577;0.0663664;0.926464;0.573071;0.000858698;0.00120414;0.819505;1;2;3;7;8;9;0.992573;15.5929
lHand;0.711016;0.0427326;1.42604;0.475338;0.394328;-0.632609;0.467294;1;2;3;7;8;9;0.992573;15.5929
rHand;-0.710624;0.0406807;1.4224;0.475122;-0.388162;0.633228;0.471817;1;2;3;7;8;9;0.992573;15.5929
lFoot;0.138623;0.0518219;0.0697769;-0.985227;-0.037222;-0.0604859;0.15583;1;2;3;7;8;9;0.992573;15.5929
rFoot;-0.138545;0.0519456;0.0699419;-0.98514;0.0345288;0.0602884;0.157075;1;2;3;7;8;9;0.992573;15.5929
head;0.000252955;0.0223325;1.58331;0.690565;0.00130826;0.000538255;0.723269;1;2;3;7;8;9;0.992573;15.6095
hip;-0.000544921;0.0663586;0.926559;0.572803;0.000792686;0.00118943;0.819692;1;2;3;7;8;9;0.992573;15.6095
lHand;0.711086;0.0427322;1.42626;0.475096;0.394215;-0.632595;0.467656;1;2;3;7;8;9;0.992573;15.6095
rHand;-0.710638;0.0408368;1.42227;0.474585;-0.388128;0.633265;0.472335;1;2;3;7;8;9;0.992573;15.6095
lFoot;0.138508;0.0517562;0.0697937;-0.98522;-0.0372038;-0.0605246;0.155864;1;2;3;7;8;9;0.992573;15.6095
rFoot;-0.13857;0.0518772;0.0699792;-0.985131;0.0344978;0.0602285;0.157161;1;2;3;7;8;9;0.992573;15.6095
head;0.000254967;0.0223627;1.58336;0.690628;0.00115937;0.00065688;0.723209;1;2;3;7;8;9;0.992573;15.6262
hip;-0.000548124;0.0663984;0.926559;0.572588;0.000944875;0.00151292;0.819842;1;2;3;7;8;9;0.992573;15.6262
lHand;0.710869;0.0428692;1.42631;0.474834;0.394073;-0.632388;0.468322;1;2;3;7;8;9;0.992573;15.6262
rHand;-0.710721;0.041082;1.42222;0.474189;-0.388086;0.633365;0.472633;1;2;3;7;8;9;0.992573;15.6262
lFoot;0.138523;0.0517341;0.0698029;-0.985224;-0.0371841;-0.0605398;0.155838;1;2;3;7;8;9;0.992573;15.6262
rFoot;-0.138598;0.0519096;0.0699874;-0.985133;0.034425;0.0603278;0.157126;1;2;3;7;8;9;0.992573;15.6262
head;0.00012955;0.0224627;1.58339;0.690643;0.00122506;0.000698121;0.723195;1;2;3;7;8;9;0.992573;15.6428
hip;-0.000542775;0.0665429;0.926581;0.572754;0.00104242;0.00169468;0.819725;1;2;3;7;8;9;0.992573;15.6428
lHand;0.710857;0.0428229;1.42642;0.474673;0.393767;-0.632247;0.468932;1;2;3;7;8;9;0.992573;15.6428
rHand;-0.711064;0.0413695;1.4221;0.474427;-0.388614;0.63293;0.472545;1;2;3;7;8;9;0.992573;15.6428
lFoot;0.13841;0.0518176;0.0696745;-0.985233;-0.0372655;-0.0605769;0.155749;1;2;3;7;8;9;0.992573;15.6428
rFoot;-0.138671;0.0519672;0.0699228;-0.985136;0.0341938;0.0603032;0.157168;1;2;3;7;8;9;0.992573;15.6428
head;-1.34828e-05;0.0227171;1.58328;0.690523;0.00135354;0.000640823;0.723309;1;2;3;7;8;9;0.992573;15.6597
hip;-0.000704736;0.0668139;0.926544;0.573193;0.00107097;0.00144922;0.819419;1;2;3;7;8;9;0.992573;15.6597
lHand;0.710779;0.0430261;1.42643;0.474861;0.393453;-0.632169;0.469111;1;2;3;7;8;9;0.992573;15.6597
rHand;-0.71105;0.0415623;1.4221;0.475087;-0.389725;0.632212;0.471926;1;2;3;7;8;9;0.992573;15.6597
lFoot;0.13841;0.051832;0.0696602;-0.985239;-0.0371929;-0.0605407;0.155743;1;2;3;7;8;9;0.992573;15.6597
rFoot;-0.138603;0.0520396;0.0699529;-0.985133;0.0339607;0.0601603;0.157288;1;2;3;7;8;9;0.992573;15.6597
head;-1.05393e-05;0.0227747;1.58334;0.690562;0.00136812;0.000599457;0.723271;1;2;3;7;8;9;0.992573;15.6762
hip;-0.000712134;0.0670277;0.926538;0.573521;0.00104378;0.00138851;0.819189;1;2;3;7;8;9;0.992573;15.6762
lHand;0.710776;0.0432555;1.42673;0.474829;0.39317;-0.632344;0.469144;1;2;3;7;8;9;0.992573;15.6762
rHand;-0.711217;0.0418514;1.42217;0.475574;-0.39047;0.631752;0.471437;1;2;3;7;8;9;0.992573;15.6762
lFoot;0.138399;0.05188;0.0697091;-0.98524;-0.0371767;-0.0606515;0.155698;1;2;3;7;8;9;0.992573;15.6762
rFoot;-0.138667;0.0520932;0.0699784;-0.985117;0.0339103;0.0602486;0.157366;1;2;3;7;8;9;0.992573;15.6762
head;-7.82805e-05;0.0228736;1.58337;0.690523;0.00140163;0.000561444;0.723309;1;2;3;7;8;9;0.992573;15.6929
hip;-0.000947416;0.067501;0.926653;0.573587;0.00100953;0.00135433;0.819143;1;2;3;7;8;9;0.992573;15.6929
lHand;0.710717;0.0432507;1.42689;0.474667;0.393162;-0.632613;0.468952;1;2;3;7;8;9;0.992573;15.6929
rHand;-0.711376;0.0420145;1.42217;0.475942;-0.391243;0.631445;0.470834;1;2;3;7;8;9;0.992573;15.6929
lFoot;0.138373;0.0518696;0.0697147;-0.985248;-0.0372055;-0.0605657;0.155672;1;2;3;7;8;9;0.992573;15.6929
rFoot;-0.138649;0.0521171;0.0699567;-0.985114;0.0338774;0.0603575;0.157354;1;2;3;7;8;9;0.992573;15.6929
head;-0.000292563;0.0231707;1.58327;0.690416;0.00150249;0.000632015;0.723411;1;2;3;7;8;9;0.992573;15.7102
