tag;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
hip;-0.000694372;0.0672958;0.926506;0.573465;0.000979036;0.00161509;0.819228;1;2;3;7;8;9;0.992573;15.7102
lHand;0.710599;0.0434951;1.4268;0.474505;0.39329;-0.632735;0.468844;1;2;3;7;8;9;0.992573;15.7102
rHand;-0.711471;0.0420902;1.42211;0.47583;-0.391555;0.631241;0.470962;1;2;3;7;8;9;0.992573;15.7102
lFoot;0.138381;0.051967;0.0696608;-0.985241;-0.0372446;-0.0606403;0.155678;1;2;3;7;8;9;0.992573;15.7102
rFoot;-0.138595;0.0521262;0.0700098;-0.985127;0.0337579;0.0603463;0.1573;1;2;3;7;8;9;0.992573;15.7102
head;-0.000281415;0.0231969;1.58335;0.690505;0.0014589;0.000627304;0.723326;1;2;3;7;8;9;0.992573;15.7262
hip;-0.000645615;0.0673391;0.926503;0.573278;0.000881014;0.00164674;0.819358;1;2;3;7;8;9;0.992573;15.7262
lHand;0.710684;0.0436761;1.42689;0.474885;0.393908;-0.632023;0.468901;1;2;3;7;8;9;0.992573;15.7262
rHand;-0.711684;0.0423266;1.42214;0.475647;-0.391585;0.631182;0.471201;1;2;3;7;8;9;0.992573;15.7262
lFoot;0.13839;0.05196;0.0696553;-0.985246;-0.0372121;-0.0606462;0.15565;1;2;3;7;8;9;0.992573;15.7262
rFoot;-0.138588;0.0521308;0.0699469;-0.985123;0.033817;0.0604668;0.157266;1;2;3;7;8;9;0.992573;15.7262
head;-0.000296766;0.0232148;1.58339;0.690457;0.00127694;0.000766645;0.723372;1;2;3;7;8;9;0.992573;15.7428
hip;-0.000737906;0.0676833;0.926609;0.573295;0.000744374;0.00149852;0.819348;1;2;3;7;8;9;0.992573;15.7428
lHand;0.710693;0.0435111;1.42691;0.475565;0.394075;-0.631271;0.469084;1;2;3;7;8;9;0.992573;15.7428
rHand;-0.711732;0.0422179;1.42216;0.475883;-0.391521;0.630848;0.471464;1;2;3;7;8;9;0.992573;15.7428
lFoot;0.138433;0.0519107;0.0697262;-0.985246;-0.0371943;-0.0606712;0.155647;1;2;3;7;8;9;0.992573;15.7428
rFoot;-0.138601;0.0521168;0.0699454;-0.985116;0.033985;0.0604995;0.157263;1;2;3;7;8;9;0.992573;15.7428
head;-0.000309331;0.0233122;1.58336;0.690331;0.00106032;0.000988032;0.723492;1;2;3;7;8;9;0.992573;15.7596
hip;-0.000479281;0.0674796;0.926532;0.573531;0.000938745;0.00148174;0.819182;1;2;3;7;8;9;0.992573;15.7596
lHand;0.710955;0.0433813;1.42694;0.476048;0.394003;-0.630842;0.469231;1;2;3;7;8;9;0.992573;15.7596
rHand;-0.711851;0.0421668;1.42185;0.476247;-0.391627;0.630372;0.471645;1;2;3;7;8;9;0.992573;15.7596
lFoot;0.138423;0.051939;0.0697176;-0.985246;-0.0372166;-0.0606302;0.155661;1;2;3;7;8;9;0.992573;15.7596
rFoot;-0.138581;0.0520567;0.0700527;-0.985119;0.0338754;0.0605127;0.157265;1;2;3;7;8;9;0.992573;15.7596
head;-0.000209073;0.0231735;1.58328;0.690449;0.00108569;0.00106296;0.723379;1;2;3;7;8;9;0.992573;15.7781
hip;-0.000448078;0.0677484;0.926531;0.573911;0.00104859;0.00164598;0.818916;1;2;3;7;8;9;0.992573;15.7781
lHand;0.711088;0.0431296;1.42649;0.476295;0.393473;-0.630866;0.469394;1;2;3;7;8;9;0.992573;15.7781
rHand;-0.711931;0.0420197;1.42126;0.476801;-0.391301;0.630183;0.471608;1;2;3;7;8;9;0.992573;15.7781
lFoot;0.138441;0.0518852;0.0696929;-0.985262;-0.0372701;-0.0605558;0.15557;1;2;3;7;8;9;0.992573;15.7781
rFoot;-0.13856;0.0520509;0.0700319;-0.985117;0.0338509;0.0605509;0.157264;1;2;3;7;8;9;0.992573;15.7781
head;-0.000212582;0.0232033;1.58325;0.690469;0.00105095;0.00105109;0.72336;1;2;3;7;8;9;0.992573;15.793
hip;-0.000657365;0.0682243;0.926618;0.574127;0.00119168;0.00170872;0.818763;1;2;3;7;8;9;0.992573;15.793
lHand;0.711161;0.0430153;1.42613;0.476437;0.392972;-0.630996;0.469495;1;2;3;7;8;9;0.992573;15.793
rHand;-0.711973;0.0419147;1.42066;0.476975;-0.390489;0.630536;0.471633;1;2;3;7;8;9;0.992573;15.793
lFoot;0.138477;0.0518992;0.0697052;-0.985257;-0.03725;-0.0606186;0.155586;1;2;3;7;8;9;0.992573;15.793
rFoot;-0.138578;0.0520346;0.070031;-0.985131;0.0337575;0.0606233;0.157168;1;2;3;7;8;9;0.992573;15.793
head;-0.000218881;0.0232883;1.58326;0.69066;0.00121705;0.00110063;0.723178;1;2;3;7;8;9;0.992573;15.8099
hip;-0.000317864;0.0679017;0.926421;0.574175;0.00115594;0.00176685;0.81873;1;2;3;7;8;9;0.992573;15.8099
lHand;0.711411;0.0427257;1.42574;0.476621;0.392458;-0.631136;0.469549;1;2;3;7;8;9;0.992573;15.8099
rHand;-0.711982;0.0417564;1.42001;0.476878;-0.389825;0.630873;0.471829;1;2;3;7;8;9;0.992573;15.8099
lFoot;0.138549;0.0519513;0.0696912;-0.985263;-0.0371388;-0.0606762;0.155549;1;2;3;7;8;9;0.992573;15.8099
rFoot;-0.138524;0.0520874;0.0700483;-0.985126;0.0336585;0.0606394;0.157217;1;2;3;7;8;9;0.992573;15.8099
head;-0.000208156;0.0232725;1.5833;0.691002;0.00125518;0.00113188;0.722851;1;2;3;7;8;9;0.992573;15.8265
hip;-0.000315502;0.0679454;0.926361;0.574081;0.00113098;0.00177656;0.818796;1;2;3;7;8;9;0.992573;15.8265
lHand;0.711492;0.0424437;1.42492;0.476014;0.391402;-0.63212;0.469724;1;2;3;7;8;9;0.992573;15.8265
rHand;-0.712172;0.0416949;1.4192;0.476655;-0.389072;0.631369;0.472013;1;2;3;7;8;9;0.992573;15.8265
lFoot;0.138541;0.0519308;0.069684;-0.985273;-0.0372589;-0.0605446;0.155513;1;2;3;7;8;9;0.992573;15.8265
rFoot;-0.13852;0.0520596;0.0699949;-0.985135;0.0337011;0.0607031;0.157126;1;2;3;7;8;9;0.992573;15.8265
head;-0.000172039;0.0232784;1.5833;0.691322;0.0012845;0.00113802;0.722545;1;2;3;7;8;9;0.992573;15.843
hip;-0.000502422;0.0684355;0.926494;0.574033;0.00102283;0.0019901;0.818829;1;2;3;7;8;9;0.992573;15.843
lHand;0.711507;0.0423225;1.42386;0.475197;0.390413;-0.633112;0.470038;1;2;3;7;8;9;0.992573;15.843
rHand;-0.712181;0.0414797;1.41797;0.47606;-0.38849;0.63203;0.472208;1;2;3;7;8;9;0.992573;15.843
lFoot;0.138601;0.0519342;0.0696755;-0.985283;-0.0371844;-0.0605634;0.155456;1;2;3;7;8;9;0.992573;15.843
rFoot;-0.138496;0.0520493;0.0699739;-0.985135;0.0337538;0.0607768;0.157083;1;2;3;7;8;9;0.992573;15.843
head;-0.000328795;0.0233217;1.58327;0.69171;0.00125961;0.00122839;0.722174;1;2;3;7;8;9;0.992573;15.8599
hip;-0.000302359;0.0683803;0.92637;0.574297;0.0011787;0.00223942;0.818643;1;2;3;7;8;9;0.992573;15.8599
lHand;0.711318;0.0417753;1.42253;0.473713;0.389068;-0.634664;0.470558;1;2;3;7;8;9;0.992573;15.8599
rHand;-0.712367;0.0412655;1.41631;0.47519;-0.387513;0.632895;0.472728;1;2;3;7;8;9;0.992573;15.8599
lFoot;0.138486;0.0519762;0.0696011;-0.985298;-0.0371304;-0.0605721;0.155373;1;2;3;7;8;9;0.992573;15.8599
rFoot;-0.138521;0.0520877;0.069964;-0.985153;0.0335413;0.0606665;0.157063;1;2;3;7;8;9;0.992573;15.8599
head;-0.000299573;0.0232778;1.58332;0.692191;0.0013322;0.00120345;0.721712;1;2;3;7;8;9;0.992573;15.8766
hip;-0.000292003;0.0686592;0.926345;0.574571;0.00122234;0.00243083;0.81845;1;2;3;7;8;9;0.992573;15.8766
lHand;0.711384;0.0411902;1.4209;0.472154;0.387418;-0.636459;0.471061;1;2;3;7;8;9;0.992573;15.8766
rHand;-0.712573;0.0406407;1.4147;0.474451;-0.386911;0.63371;0.472871;1;2;3;7;8;9;0.992573;15.8766
lFoot;0.138494;0.0519453;0.0696002;-0.985303;-0.0370858;-0.0605986;0.155341;1;2;3;7;8;9;0.992573;15.8766
rFoot;-0.138559;0.0521328;0.0699642;-0.985146;0.0335474;0.0607783;0.157059;1;2;3;7;8;9;0.992573;15.8766
head;-0.000410087;0.0233115;1.58331;0.692655;0.00156091;0.00123543;0.721267;1;2;3;7;8;9;0.992573;15.8932
hip;-0.000259973;0.068813;0.926301;0.57463;0.00112091;0.00231582;0.818409;1;2;3;7;8;9;0.992573;15.8932
lHand;0.711402;0.0404992;1.4192;0.470723;0.385672;-0.638257;0.471493;1;2;3;7;8;9;0.992573;15.8932
rHand;-0.71298;0.0401541;1.41225;0.473498;-0.387505;0.635056;0.471533;1;2;3;7;8;9;0.992573;15.8932
lFoot;0.138535;0.0519411;0.0695822;-0.985316;-0.0368106;-0.060802;0.155245;1;2;3;7;8;9;0.992573;15.8932
rFoot;-0.138534;0.0521414;0.0699637;-0.985151;0.0335353;0.0608084;0.157021;1;2;3;7;8;9;0.992573;15.8932
head;-0.00044812;0.0232267;1.58333;0.693081;0.00171538;0.00128363;0.720857;1;2;3;7;8;9;0.992573;15.9099
hip;-0.000179611;0.0689452;0.926307;0.574664;0.0010693;0.0023863;0.818385;1;2;3;7;8;9;0.992573;15.9099
lHand;0.711536;0.0396744;1.4169;0.468452;0.383714;-0.640825;0.471869;1;2;3;7;8;9;0.992573;15.9099
rHand;-0.713216;0.0394971;1.41007;0.472768;-0.388367;0.636097;0.470151;1;2;3;7;8;9;0.992573;15.9099
lFoot;0.138488;0.0519191;0.0695793;-0.985312;-0.036672;-0.0608832;0.155273;1;2;3;7;8;9;0.992573;15.9099
rFoot;-0.138587;0.0521826;0.0699835;-0.985156;0.0332176;0.0609054;0.157016;1;2;3;7;8;9;0.992573;15.9099
head;-0.00044501;0.0231236;1.58335;0.693597;0.00195819;0.00141976;0.720359;1;2;3;7;8;9;0.992573;15.9266
hip;-0.000103027;0.0690547;0.926249;0.574538;0.000917859;0.00236751;0.818474;1;2;3;7;8;9;0.992573;15.9266
lHand;0.711626;0.0387843;1.41417;0.466354;0.382662;-0.643196;0.471574;1;2;3;7;8;9;0.992573;15.9266
rHand;-0.713546;0.0388528;1.40724;0.471767;-0.389825;0.637563;0.46796;1;2;3;7;8;9;0.992573;15.9266
lFoot;0.138451;0.0519192;0.069614;-0.985312;-0.0365932;-0.0609087;0.15528;1;2;3;7;8;9;0.992573;15.9266
rFoot;-0.138598;0.0521964;0.0699629;-0.985156;0.0332785;0.0609002;0.157009;1;2;3;7;8;9;0.992573;15.9266
head;-0.000551661;0.0231176;1.58334;0.694128;0.00214503;0.00178829;0.719847;1;2;3;7;8;9;0.992573;15.9431
hip;-0.000220932;0.0694733;0.926329;0.574539;0.00081658;0.00253439;0.818473;1;2;3;7;8;9;0.992573;15.9431
lHand;0.71168;0.0378304;1.41102;0.464311;0.382166;-0.645599;0.470708;1;2;3;7;8;9;0.992573;15.9431
rHand;-0.713741;0.0381221;1.40392;0.470438;-0.390914;0.639243;0.466094;1;2;3;7;8;9;0.992573;15.9431
lFoot;0.138486;0.0519029;0.069607;-0.985326;-0.0364201;-0.0610098;0.155189;1;2;3;7;8;9;0.992573;15.9431
rFoot;-0.13863;0.0521952;0.0699409;-0.985162;0.0333969;0.0609356;0.156931;1;2;3;7;8;9;0.992573;15.9431
head;-0.000633623;0.0229931;1.58338;0.694808;0.00241073;0.00209153;0.719188;1;2;3;7;8;9;0.992573;15.9599
hip;-6.181e-05;0.0695772;0.926184;0.574839;0.000875374;0.00271435;0.818262;1;2;3;7;8;9;0.992573;15.9599
lHand;0.71168;0.036875;1.40784;0.462483;0.381612;-0.647869;0.469838;1;2;3;7;8;9;0.992573;15.9599
rHand;-0.714032;0.0369509;1.40017;0.468514;-0.39112;0.641179;0.465198;1;2;3;7;8;9;0.992573;15.9599
lFoot;0.138521;0.0519092;0.0695635;-0.985345;-0.0360608;-0.0611483;0.1551;1;2;3;7;8;9;0.992573;15.9599
rFoot;-0.138598;0.0521806;0.0699617;-0.985162;0.0335259;0.0609257;0.156909;1;2;3;7;8;9;0.992573;15.9599
head;-0.000663092;0.0228538;1.58339;0.695511;0.00282174;0.00239904;0.718506;1;2;3;7;8;9;0.992573;15.9765
hip;-5.66766e-05;0.0698814;0.92614;0.575081;0.00090093;0.00290444;0.818091;1;2;3;7;8;9;0.992573;15.9765
lHand;0.711732;0.0354068;1.40318;0.461094;0.381744;-0.649833;0.468381;1;2;3;7;8;9;0.992573;15.9765
rHand;-0.714365;0.0361013;1.39636;0.466667;-0.390789;0.643083;0.464705;1;2;3;7;8;9;0.992573;15.9765
lFoot;0.138555;0.0518327;0.0694973;-0.985336;-0.0361821;-0.0610605;0.155161;1;2;3;7;8;9;0.992573;15.9765
rFoot;-0.138564;0.0521465;0.0698867;-0.985146;0.0333952;0.0610183;0.157;1;2;3;7;8;9;0.992573;15.9765
head;-0.00072697;0.0227543;1.58343;0.696225;0.00325157;0.00284308;0.717811;1;2;3;7;8;9;0.992573;15.9931
hip;-0.000264578;0.0704445;0.926235;0.575035;0.000769112;0.00299676;0.818123;1;2;3;7;8;9;0.992573;15.9931
lHand;0.711839;0.0340314;1.39918;0.459854;0.381391;-0.651669;0.467337;1;2;3;7;8;9;0.992573;15.9931
rHand;-0.714596;0.035123;1.39175;0.464401;-0.389859;0.64552;0.464378;1;2;3;7;8;9;0.992573;15.9931
lFoot;0.13861;0.0518057;0.069506;-0.98533;-0.0360624;-0.0611953;0.155179;1;2;3;7;8;9;0.992573;15.9931
rFoot;-0.138565;0.0521854;0.0698679;-0.985143;0.0332105;0.0611633;0.157004;1;2;3;7;8;9;0.992573;15.9931
head;-0.000847068;0.0226637;1.58343;0.697008;0.00378142;0.00324695;0.717046;1;2;3;7;8;9;0.992573;16.0098
hip;-7.54744e-06;0.0703197;0.926053;0.574889;0.000744035;0.00321938;0.818224;1;2;3;7;8;9;0.992573;16.0098
lHand;0.711898;0.0324277;1.39414;0.458845;0.381111;-0.653761;0.465632;1;2;3;7;8;9;0.992573;16.0098
rHand;-0.714906;0.033855;1.38679;0.461745;-0.38934;0.648525;0.463272;1;2;3;7;8;9;0.992573;16.0098
lFoot;0.138645;0.0517377;0.0695438;-0.985333;-0.0357614;-0.0613049;0.155181;1;2;3;7;8;9;0.992573;16.0098
rFoot;-0.13857;0.0521894;0.0698676;-0.98514;0.0331257;0.0612327;0.15701;1;2;3;7;8;9;0.992573;16.0098
head;-0.000931336;0.0224915;1.58342;0.697972;0.00439002;0.00371804;0.716102;1;2;3;7;8;9;0.992573;16.0266
hip;7.64802e-05;0.0705659;0.925987;0.57484;0.000775082;0.00374607;0.818257;1;2;3;7;8;9;0.992573;16.0266
lHand;0.711943;0.0305793;1.38835;0.456713;0.379982;-0.657281;0.46369;1;2;3;7;8;9;0.992573;16.0266
rHand;-0.715261;0.0326543;1.38148;0.460105;-0.390671;0.651217;0.459995;1;2;3;7;8;9;0.992573;16.0266
lFoot;0.138642;0.0517612;0.0696033;-0.985331;-0.0356414;-0.0613149;0.155217;1;2;3;7;8;9;0.992573;16.0266
rFoot;-0.13863;0.0522074;0.0698732;-0.985132;0.0333068;0.0612493;0.157015;1;2;3;7;8;9;0.992573;16.0266
head;-0.00099323;0.0223941;1.58343;0.698863;0.00489665;0.00408162;0.715227;1;2;3;7;8;9;0.992573;16.0434
hip;-1.26511e-05;0.0711433;0.926039;0.574857;0.000959745;0.00444224;0.818241;1;2;3;7;8;9;0.992573;16.0434
lHand;0.711902;0.0289471;1.38213;0.453107;0.378291;-0.662076;0.461785;1;2;3;7;8;9;0.992573;16.0434
rHand;-0.715159;0.0310537;1.37548;0.459991;-0.393693;0.653033;0.454932;1;2;3;7;8;9;0.992573;16.0434
lFoot;0.138646;0.0517644;0.0696144;-0.985331;-0.0357018;-0.0611217;0.15528;1;2;3;7;8;9;0.992573;16.0434
rFoot;-0.138587;0.0521975;0.0698894;-0.985143;0.0332465;0.0613286;0.156931;1;2;3;7;8;9;0.992573;16.0434
head;-0.00109641;0.0223473;1.58345;0.699838;0.00521383;0.00455067;0.714268;1;2;3;7;8;9;0.992573;16.0598
hip;0.000214092;0.0711195;0.925826;0.575055;0.00108846;0.00479559;0.8181;1;2;3;7;8;9;0.992573;16.0598
lHand;0.711904;0.0270015;1.3762;0.44882;0.376793;-0.666986;0.460127;1;2;3;7;8;9;0.992573;16.0598
rHand;-0.715228;0.0293705;1.36952;0.459426;-0.395778;0.655101;0.450701;1;2;3;7;8;9;0.992573;16.0598
lFoot;0.138616;0.0517561;0.0696228;-0.985316;-0.0357637;-0.0610915;0.155373;1;2;3;7;8;9;0.992573;16.0598
rFoot;-0.138617;0.0521679;0.0699126;-0.985133;0.0330929;0.0613175;0.157031;1;2;3;7;8;9;0.992573;16.0598
head;-0.00109025;0.0222487;1.5835;0.700978;0.00525701;0.0050136;0.713146;1;2;3;7;8;9;0.992573;16.0783
hip;0.000193626;0.0714552;0.925794;0.5755;0.00108994;0.00495833;0.817786;1;2;3;7;8;9;0.992573;16.0783
lHand;0.711575;0.0248925;1.36895;0.442712;0.375821;-0.672911;0.458209;1;2;3;7;8;9;0.992573;16.0783
rHand;-0.714838;0.0272277;1.36217;0.458265;-0.396798;0.65783;0.446993;1;2;3;7;8;9;0.992573;16.0783
lFoot;0.138611;0.0517712;0.0696635;-0.985328;-0.0358233;-0.0610856;0.155286;1;2;3;7;8;9;0.992573;16.0783
rFoot;-0.138607;0.0521961;0.0699243;-0.985108;0.0331381;0.0614153;0.157135;1;2;3;7;8;9;0.992573;16.0783
head;-0.00126581;0.0223408;1.58345;0.701993;0.00539157;0.00551976;0.712143;1;2;3;7;8;9;0.992573;16.0932
hip;-6.13034e-05;0.0719132;0.925867;0.575688;0.000904543;0.0049435;0.817654;1;2;3;7;8;9;0.992573;16.0932
lHand;0.710844;0.0231059;1.36122;0.437199;0.37565;-0.678012;0.456119;1;2;3;7;8;9;0.992573;16.0932
rHand;-0.714506;0.025595;1.35476;0.456059;-0.396582;0.661692;0.44373;1;2;3;7;8;9;0.992573;16.0932
lFoot;0.138602;0.0518466;0.0695916;-0.985318;-0.0358682;-0.0610774;0.155344;1;2;3;7;8;9;0.992573;16.0932
rFoot;-0.13864;0.0522112;0.0699058;-0.985101;0.0328952;0.0615999;0.15716;1;2;3;7;8;9;0.992573;16.0932
head;-0.00137082;0.0223667;1.58347;0.702987;0.00585189;0.00588111;0.711154;1;2;3;7;8;9;0.992573;16.11
hip;1.80528e-05;0.0719099;0.92566;0.575559;0.000906324;0.00504095;0.817744;1;2;3;7;8;9;0.992573;16.11
lHand;0.710184;0.0209273;1.35328;0.432468;0.376458;-0.68245;0.453336;1;2;3;7;8;9;0.992573;16.11
rHand;-0.714334;0.0241047;1.34753;0.45285;-0.396609;0.665921;0.440655;1;2;3;7;8;9;0.992573;16.11
lFoot;0.138611;0.051858;0.069589;-0.985322;-0.0358642;-0.0610222;0.155343;1;2;3;7;8;9;0.992573;16.11
rFoot;-0.138589;0.0522845;0.0699362;-0.985091;0.0326271;0.0616328;0.157264;1;2;3;7;8;9;0.992573;16.11
head;-0.00154995;0.0223892;1.58353;0.703977;0.0066802;0.00613789;0.710165;1;2;3;7;8;9;0.992573;16.1269
hip;1.99527e-05;0.072127;0.925562;0.575295;0.0010157;0.00535724;0.817928;1;2;3;7;8;9;0.992573;16.1269
lHand;0.709526;0.0187722;1.34535;0.428267;0.376993;-0.686816;0.450274;1;2;3;7;8;9;0.992573;16.1269
rHand;-0.713663;0.0222296;1.33927;0.445192;-0.397105;0.672883;0.437425;1;2;3;7;8;9;0.992573;16.1269
lFoot;0.138632;0.0518697;0.0695903;-0.985329;-0.0358024;-0.060955;0.155338;1;2;3;7;8;9;0.992573;16.1269
rFoot;-0.138628;0.0523146;0.0699195;-0.985062;0.0327043;0.0617499;0.157384;1;2;3;7;8;9;0.992573;16.1269
head;-0.0018908;0.0224988;1.5835;0.704881;0.00743327;0.00672234;0.709254;1;2;3;7;8;9;0.992573;16.1432
hip;0.000140116;0.0723575;0.925451;0.575176;0.00100794;0.00571161;0.818009;1;2;3;7;8;9;0.992573;16.1432
lHand;0.708411;0.0162222;1.33619;0.423626;0.377344;-0.692356;0.445865;1;2;3;7;8;9;0.992573;16.1432
rHand;-0.713277;0.0205022;1.33121;0.438057;-0.398279;0.678693;0.434575;1;2;3;7;8;9;0.992573;16.1432
lFoot;0.138568;0.0519118;0.0695183;-0.985335;-0.0359318;-0.0609711;0.155264;1;2;3;7;8;9;0.992573;16.1432
rFoot;-0.138642;0.0523126;0.0699125;-0.985064;0.0327083;0.0617297;0.157379;1;2;3;7;8;9;0.992573;16.1432
head;-0.00205922;0.0225081;1.5836;0.705878;0.00790697;0.00738408;0.708251;1;2;3;7;8;9;0.992573;16.1599
hip;0.000281468;0.0725003;0.925333;0.575136;0.000730617;0.00586936;0.818036;1;2;3;7;8;9;0.992573;16.1599
lHand;0.707383;0.0140162;1.32751;0.41845;0.377215;-0.698061;0.441949;1;2;3;7;8;9;0.992573;16.1599
rHand;-0.712672;0.0189418;1.32339;0.432066;-0.399176;0.683428;0.432323;1;2;3;7;8;9;0.992573;16.1599
lFoot;0.138584;0.0519221;0.0694914;-0.985348;-0.0360341;-0.0609685;0.155156;1;2;3;7;8;9;0.992573;16.1599
rFoot;-0.138642;0.0523427;0.069934;-0.985056;0.0326271;0.0616951;0.157458;1;2;3;7;8;9;0.992573;16.1599
head;-0.00230375;0.0225816;1.58374;0.706693;0.00811005;0.00825011;0.707426;1;2;3;7;8;9;0.992573;16.1766
hip;0.000410438;0.0726426;0.925278;0.575153;0.000442944;0.00591856;0.818024;1;2;3;7;8;9;0.992573;16.1766
lHand;0.706315;0.0119382;1.31879;0.412484;0.377412;-0.704149;0.437712;1;2;3;7;8;9;0.992573;16.1766
rHand;-0.711683;0.0166066;1.31442;0.426329;-0.401323;0.687048;0.430288;1;2;3;7;8;9;0.992573;16.1766
lFoot;0.13857;0.0519435;0.0695171;-0.985356;-0.0361916;-0.0609378;0.155079;1;2;3;7;8;9;0.992573;16.1766
rFoot;-0.138669;0.052351;0.0699121;-0.985051;0.0328344;0.0617171;0.157442;1;2;3;7;8;9;0.992573;16.1766
head;-0.00232496;0.0224383;1.58383;0.70727;0.00797586;0.00904559;0.706841;1;2;3;7;8;9;0.992573;16.1934
hip;0.000433125;0.0727035;0.925325;0.575285;0.000132782;0.00589387;0.817932;1;2;3;7;8;9;0.992573;16.1934
lHand;0.705;0.00917833;1.30937;0.405367;0.378706;-0.710537;0.432893;1;2;3;7;8;9;0.992573;16.1934
rHand;-0.710829;0.0142873;1.30549;0.422933;-0.404037;0.689348;0.427413;1;2;3;7;8;9;0.992573;16.1934
